MESSAGEID	LATITUDE	LONGITUDE	MESSAGEDATE	EMOTION
358940149968678914	52.4866481	13.4706974	2013-07-21 03:22:55	1
358940160404103171	48.35719136	11.79203122	2013-07-21 03:22:57	1
358940162958442496	51.60256425	7.62603912	2013-07-21 03:22:58	1
358940174853476352	47.85452329	12.34558582	2013-07-21 03:23:01	1
358940193702674433	50.09305398	8.76889229	2013-07-21 03:23:05	1
358940220542038017	50.567	13.973	2013-07-21 03:23:12	1
358940195141324800	48.42216234	10.87898286	2013-07-21 03:23:05	1
358940221833879553	53.60986727	9.95569605	2013-07-21 03:23:12	1
358940234328707072	53.55264733	10.00674784	2013-07-21 03:23:15	1
358940280088567810	52.387139	13.116468	2013-07-21 03:23:26	1
358940285763465216	53.86645	10.68259	2013-07-21 03:23:27	7
358940306437185537	51.35525541	6.63885749	2013-07-21 03:23:32	1
358940318537744385	52.4887387	13.46915245	2013-07-21 03:23:35	1
358943181557473280	52.381905	13.1199934	2013-07-21 03:34:57	1
358943190449008640	52.45419613	8.75478339	2013-07-21 03:35:00	2
358943199400050688	50.58530212	12.26168296	2013-07-21 03:35:02	1
358943201924616193	50.17036385	8.47084925	2013-07-21 03:35:02	2
358943207154913280	54.085	13.36888889	2013-07-21 03:35:04	1
358943220908056576	50.88381624	6.95316978	2013-07-21 03:35:07	1
358943223408230400	48.8073764	9.4657037	2013-07-21 03:35:07	1
358943235927842817	50.09911275	14.33717712	2013-07-21 03:35:10	1
358943256400236545	49.28876917	8.40671097	2013-07-21 03:35:15	5
358943257134243841	48.05040869	11.0604238	2013-07-21 03:35:16	1
358943257201373185	49.44589461	11.07424283	2013-07-21 03:35:16	1
358943263828758528	47.94804	7.68401	2013-07-21 03:35:17	3
358943267959734272	51.22101231	8.23387426	2013-07-21 03:35:18	7
358943269880729600	53.8421497	10.7082929	2013-07-21 03:35:19	1
358943270585372672	47.718562	10.301823	2013-07-21 03:35:19	1
358943303288365056	48.68973049	9.69224721	2013-07-21 03:35:27	1
358943325945991168	48.87458024	10.05798108	2013-07-21 03:35:32	1
358946205037891585	50.11833248	8.69142045	2013-07-21 03:46:58	1
358946207151816705	50.077565	14.458447	2013-07-21 03:46:59	1
358946209664221184	51.1665521	6.4377219	2013-07-21 03:46:59	1
358946248696406016	49.40710385	8.69201615	2013-07-21 03:47:09	1
358946233563348992	49.24164955	8.26947981	2013-07-21 03:47:05	4
358946258200690689	52.3880331	13.02835896	2013-07-21 03:47:11	1
358946269009420288	50.08801192	14.40442801	2013-07-21 03:47:14	1
358946275577696256	52.4866481	13.4706974	2013-07-21 03:47:15	1
358946304728117250	50.946531	6.97073	2013-07-21 03:47:22	7
358946319903113217	50.75406018	7.09830395	2013-07-21 03:47:26	1
358946335744983042	51.04781764	13.73786293	2013-07-21 03:47:30	7
358946347010883585	49.40783969	8.18758346	2013-07-21 03:47:32	7
358946372495478784	48.75980202	9.59591386	2013-07-21 03:47:38	2
358949185854246912	51.18200065	7.10307686	2013-07-21 03:58:49	1
358949195786371072	52.49419541	13.39065607	2013-07-21 03:58:51	1
358949196633604097	49.18953806	7.10100153	2013-07-21 03:58:52	2
358949212416782336	49.23041837	8.4586014	2013-07-21 03:58:55	1
358949237767147521	53.41100386	10.71378811	2013-07-21 03:59:01	1
358949238455021569	51.578885	12.728584	2013-07-21 03:59:02	1
358949249163067392	51.98500764	9.25170508	2013-07-21 03:59:04	1
358949237951700993	50.94281362	7.0586643	2013-07-21 03:59:01	1
358949266670092291	51.37127228	7.70512168	2013-07-21 03:59:08	1
358949285821288448	50.942681	6.9636062	2013-07-21 03:59:13	1
358949274437947394	48.15812761	8.62520225	2013-07-21 03:59:10	5
358949313453371394	50.07103394	11.05168066	2013-07-21 03:59:19	1
358949333476966401	51.72929693	8.73775626	2013-07-21 03:59:24	1
358949330863919106	52.4866481	13.4706974	2013-07-21 03:59:24	1
358949342645714944	53.08255479	8.81371512	2013-07-21 03:59:26	7
358952060760256512	54.081136	12.143442	2013-07-21 04:10:15	1
358952060781215744	52.5045514	13.4683159	2013-07-21 04:10:15	1
358952065680146432	50.86890335	9.70944072	2013-07-21 04:10:16	1
358952078799933442	51.03529248	7.00281012	2013-07-21 04:10:19	3
358952076790865922	47.5884	12.9891	2013-07-21 04:10:18	7
358952085749919744	50.0659978	8.18464693	2013-07-21 04:10:21	1
358952109628063744	48.15815394	8.62517695	2013-07-21 04:10:26	5
358952112509550593	50.15480387	7.08613094	2013-07-21 04:10:27	6
358952130293407744	50.98738509	8.24447215	2013-07-21 04:10:31	6
358952131237126144	52.4969487	13.38295941	2013-07-21 04:10:31	1
358952143589359617	52.4424385	13.3406921	2013-07-21 04:10:34	1
358952147192254464	50.1547775	7.08606998	2013-07-21 04:10:35	1
358952147917869056	51.1665348	6.4377997	2013-07-21 04:10:35	1
358952147959824384	50.97672577	7.54280984	2013-07-21 04:10:35	7
358952158437584896	52.39585	9.79511	2013-07-21 04:10:38	1
358952158986649602	51.6774122	6.1640144	2013-07-21 04:10:38	6
358952185524002817	49.0159395	12.1202932	2013-07-21 04:10:44	7
358952189777043456	51.1642	10.4542	2013-07-21 04:10:45	1
358952205560193024	52.5161	13.377	2013-07-21 04:10:49	1
358952210295963648	50.0442911	14.455495	2013-07-21 04:10:50	1
358952215278391297	51.5166	7.4583	2013-07-21 04:10:51	1
358955063445696514	51.2197602	6.7884819	2013-07-21 04:22:10	1
358955070819278848	53.15070615	11.04582988	2013-07-21 04:22:12	1
358955084081664004	50.94610063	6.97322052	2013-07-21 04:22:15	1
358955096476241920	49.21131273	9.99224	2013-07-21 04:22:18	1
358955120861528065	48.11232931	11.55252307	2013-07-21 04:22:24	7
358955123185164288	49.78324695	10.4415698	2013-07-21 04:22:25	1
358955142239887362	51.19671237	6.44623162	2013-07-21 04:22:29	1
358955156060110850	51.0264642	13.7632459	2013-07-21 04:22:33	1
358955177212002304	50.94653282	6.96546128	2013-07-21 04:22:37	5
358955179434975233	52.87821979	13.81605567	2013-07-21 04:22:38	7
358955214067347458	52.51700432	13.38890076	2013-07-21 04:22:46	1
358955217242451969	48.21885168	11.62399001	2013-07-21 04:22:47	1
358955221864566784	53.55235639	9.96217569	2013-07-21 04:22:48	1
358955224779599872	52.22219265	7.0103488	2013-07-21 04:22:49	1
358955225450676224	50.5648618	9.6847616	2013-07-21 04:22:49	7
358955224725061632	48.05044785	11.06061143	2013-07-21 04:22:49	1
358955228948738048	53.15278699	11.04665418	2013-07-21 04:22:50	7
358955257335787522	48.11080904	11.54200767	2013-07-21 04:22:57	1
358958034971660289	48.13712088	11.57446733	2013-07-21 04:33:59	1
358958044681478144	54.45497148	10.19720078	2013-07-21 04:34:01	1
358958042513031168	50.938943	6.95631	2013-07-21 04:34:01	1
358958046929620992	50.64164	13.83749	2013-07-21 04:34:02	5
358958047973998594	47.9922	8.67	2013-07-21 04:34:02	1
358958051887292416	52.27632434	7.43499756	2013-07-21 04:34:03	1
358958052654858240	54.180257	12.087113	2013-07-21 04:34:03	1
358958062461132802	54.4725	6.87388889	2013-07-21 04:34:05	1
358958055716696066	50.77330224	8.59049525	2013-07-21 04:34:04	1
358958088738451459	52.381905	13.1199934	2013-07-21 04:34:12	1
358958091796094977	49.48445817	8.42267191	2013-07-21 04:34:12	1
358958110792105987	48.20892006	9.03381212	2013-07-21 04:34:17	1
358958147941040128	51.23987217	6.76973139	2013-07-21 04:34:26	1
358958159328579585	52.22205678	11.01054914	2013-07-21 04:34:28	5
358958180006494208	51.54665723	7.81216862	2013-07-21 04:34:33	1
358958180404957185	50.07069277	14.37980533	2013-07-21 04:34:33	7
358958190248996865	52.2495477	8.8995469	2013-07-21 04:34:36	1
358958183206764547	48.950593	9.1324891	2013-07-21 04:34:34	1
358960718181183488	50.0866999	14.4188868	2013-07-21 04:44:39	1
358960721117196289	50.0866999	14.4188868	2013-07-21 04:44:39	1
358960746384076800	54.7614028	9.3772992	2013-07-21 04:44:45	7
358960758643625986	52.5161	13.377	2013-07-21 04:44:48	1
358960748950589440	51.1642	10.4542	2013-07-21 04:44:46	5
358960758794629120	51.2359359	6.786069	2013-07-21 04:44:48	1
358960762238160896	49.00917857	8.37610392	2013-07-21 04:44:49	1
358960773143330816	51.5166	7.4583	2013-07-21 04:44:52	1
358960781062176768	50.112	8.6834	2013-07-21 04:44:54	5
358960791988350978	50.1072584	14.26772118	2013-07-21 04:44:56	1
358960792692994050	48.1364	11.5775	2013-07-21 04:44:56	1
358960804399288320	49.30264988	8.49822212	2013-07-21 04:44:59	1
358960793036914691	47.9922	8.67	2013-07-21 04:44:56	1
358960807737978880	50.94553113	6.97377882	2013-07-21 04:45:00	1
358960813719031808	48.39323144	7.88511431	2013-07-21 04:45:01	1
358960816801853442	54.085	13.36888889	2013-07-21 04:45:02	1
358960828571078656	50.11453791	8.68132353	2013-07-21 04:45:05	1
358960829967761408	51.413132	7.192145	2013-07-21 04:45:05	1
358960842252886021	49.72924727	11.07418483	2013-07-21 04:45:08	1
358963575236202496	48.14238238	11.68456734	2013-07-21 04:56:00	7
358963585856180224	51.75802458	12.44812861	2013-07-21 04:56:02	7
358963591656902659	48.11765009	11.50872972	2013-07-21 04:56:04	7
358963594395779072	53.5703964	10.1542783	2013-07-21 04:56:04	2
358963595121410049	51.33290894	6.56462714	2013-07-21 04:56:04	1
358963599449919488	47.924598	12.1346634	2013-07-21 04:56:06	1
358963607616229378	50.07197986	8.25981373	2013-07-21 04:56:07	2
358963618982805504	51.97965617	7.70998285	2013-07-21 04:56:10	1
358963620324966400	52.49752203	13.39532129	2013-07-21 04:56:10	7
358963621981732864	52.5097905	13.3998818	2013-07-21 04:56:11	1
358963636380774402	52.49989409	13.32124397	2013-07-21 04:56:14	1
358963645180424193	51.2929214	12.6294544	2013-07-21 04:56:16	1
358963657650089986	50.00517	8.27447291	2013-07-21 04:56:20	1
358963670715342848	52.4591809	13.3446827	2013-07-21 04:56:22	2
358963670841188352	52.54099375	13.31119371	2013-07-21 04:56:23	1
358966293648510976	48.34097614	10.85921981	2013-07-21 05:06:48	1
358963694962618368	48.1184349	11.4241528	2013-07-21 04:56:28	1
358966312711630848	52.39730157	9.5549555	2013-07-21 05:06:52	1
358966327169409024	50.81730489	12.8467156	2013-07-21 05:06:56	7
358966358593110016	52.2011894	8.7901831	2013-07-21 05:07:03	1
358966382622294018	50.8014333	6.879351	2013-07-21 05:07:09	1
358966370488180736	49.73108795	10.68530796	2013-07-21 05:07:06	1
358966399114289152	50.664612	7.81978	2013-07-21 05:07:13	1
358966406555000832	50.08818332	14.40436359	2013-07-21 05:07:15	1
358966407230275585	49.37765978	8.62883181	2013-07-21 05:07:15	2
358966449408192512	52.39730157	9.5549555	2013-07-21 05:07:25	1
358969139974926336	49.639828	11.792112	2013-07-21 05:18:06	2
358969140146470917	50.91483301	7.17386533	2013-07-21 05:18:07	2
358969162292396034	50.98615858	13.07744163	2013-07-21 05:18:12	7
358969217804009472	52.54681051	13.39768407	2013-07-21 05:18:25	1
358969163672326144	48.05057979	11.06083857	2013-07-21 05:18:12	3
358969225886445568	53.54433	9.91417	2013-07-21 05:18:27	7
358969222442917888	52.387139	13.116468	2013-07-21 05:18:26	1
358969251572355073	48.1620239	11.481041	2013-07-21 05:18:33	3
358969241317285888	48.9350568	9.5251598	2013-07-21 05:18:31	2
358969265216831488	52.37718887	9.74128985	2013-07-21 05:18:36	1
358969256093831169	52.37757855	9.74154432	2013-07-21 05:18:34	1
358969289929289728	48.35259871	11.78099155	2013-07-21 05:18:42	1
358969291812519939	47.8893059	11.7408756	2013-07-21 05:18:43	1
358971848899723264	52.53849516	13.20457703	2013-07-21 05:28:52	7
358971867748507648	51.72931373	8.73777769	2013-07-21 05:28:57	2
358971867882721280	53.56224652	9.96396281	2013-07-21 05:28:57	1
358971873407029248	53.59985089	9.99514505	2013-07-21 05:28:58	5
358971902200512512	52.55437219	13.2902813	2013-07-21 05:29:05	1
358971910631092225	54.49693945	11.22018641	2013-07-21 05:29:07	7
358971912900190209	49.99894875	8.58454736	2013-07-21 05:29:08	2
358971923994124288	52.0425189	10.3683604	2013-07-21 05:29:10	2
358971931988467713	52.5474422	13.3457783	2013-07-21 05:29:12	1
358971947469635584	52.50095235	13.41895671	2013-07-21 05:29:16	1
358971943925465089	51.9401617	8.441289	2013-07-21 05:29:15	2
358971962212634624	47.79188258	12.10261481	2013-07-21 05:29:19	7
358974439452450817	49.00183754	8.37149461	2013-07-21 05:39:10	1
358971973159763968	50.09938	8.67786	2013-07-21 05:29:22	1
358974442140991489	48.1492153	11.65374926	2013-07-21 05:39:11	2
358974442531078146	52.381905	13.1199934	2013-07-21 05:39:11	1
358974469726945283	52.54674956	13.39717707	2013-07-21 05:39:17	1
358974463532347392	50.16472811	12.61526585	2013-07-21 05:39:16	1
358974474911096832	51.9401339	8.4412727	2013-07-21 05:39:18	1
358974510311022592	50.9391011	6.9590159	2013-07-21 05:39:27	7
358974518611554305	51.72929759	8.7377697	2013-07-21 05:39:29	2
358974527776096256	50.183558	8.6640264	2013-07-21 05:39:31	7
358974514807705600	49.43172727	11.12326557	2013-07-21 05:39:28	1
358974576039952384	48.24637312	11.73271897	2013-07-21 05:39:43	1
358974579769094144	53.59984412	9.99513972	2013-07-21 05:39:43	2
358974548332392449	52.50159204	13.41818538	2013-07-21 05:39:36	1
358974597258936321	50.7990674	6.8807749	2013-07-21 05:39:48	1
358974605756608512	48.89880826	11.81950092	2013-07-21 05:39:50	1
358977073701855234	51.43789756	7.7659627	2013-07-21 05:49:38	1
358977114735149056	49.442378	7.61484741	2013-07-21 05:49:48	2
358977082786717696	53.5445271	9.9116003	2013-07-21 05:49:41	1
358977122192207872	51.0659948	13.8843986	2013-07-21 05:49:50	2
358977131058970624	49.23031476	9.15555946	2013-07-21 05:49:52	1
358977161551552512	52.381905	13.1199934	2013-07-21 05:49:59	1
358977138608717824	48.0989067	11.5392673	2013-07-21 05:49:53	2
358977176793661441	54.085	13.36888889	2013-07-21 05:50:03	1
358977215553236992	48.25965496	7.72361626	2013-07-21 05:50:12	1
358977184511168515	50.91706853	6.96691268	2013-07-21 05:50:04	1
358977216949911553	51.74039312	9.02083087	2013-07-21 05:50:12	7
358977218170470400	51.32312625	6.74129655	2013-07-21 05:50:12	1
358979663063826434	50.91286449	6.71041974	2013-07-21 05:59:55	1
358979680554057729	50.05016	14.73254	2013-07-21 06:00:00	1
358979675822899201	50.06099273	14.42684125	2013-07-21 05:59:58	1
358979681950760963	52.481388	13.435	2013-07-21 06:00:00	3
358979682881912832	49.23694444	8.4075	2013-07-21 06:00:00	1
358937185166176256	51.1642	10.4542	2013-07-21 03:11:08	1
358979692608491520	50.76861	6.09138	2013-07-21 06:00:02	5
358979704033787905	54.085	13.36888889	2013-07-21 06:00:05	1
358979704658747392	51.057904	13.74179	2013-07-21 06:00:05	1
358979709134057473	49.051389	8.530556	2013-07-21 06:00:06	1
358979724753637376	50.72978666	7.10178397	2013-07-21 06:00:10	1
358979727287001089	48.7676276	8.3460186	2013-07-21 06:00:11	1
358979727375081472	48.0236	10.7739	2013-07-21 06:00:11	1
358979730239795200	52.27554996	8.05638978	2013-07-21 06:00:11	2
358979687197839361	51.56944444	7.52277778	2013-07-21 06:00:01	1
358979731598737408	48.0588	8.532017	2013-07-21 06:00:12	1
358979736912936962	51.24729757	7.12278385	2013-07-21 06:00:13	2
358982162957078528	53.54753	10.01057	2013-07-21 06:09:51	6
358982174822780928	48.76213208	8.23892527	2013-07-21 06:09:54	1
358982176387235840	52.44485328	13.22755469	2013-07-21 06:09:55	1
358982186348724224	52.54680802	13.39723557	2013-07-21 06:09:57	1
358982183618215936	51.4093412	6.7908162	2013-07-21 06:09:56	2
358982192942579712	48.102857	11.551537	2013-07-21 06:09:59	1
358982203201449984	52.474275	13.322812	2013-07-21 06:10:01	5
358982206410072066	50.08069019	14.40555678	2013-07-21 06:10:02	1
358982206565253121	51.48563199	8.33763034	2013-07-21 06:10:02	1
358982215650123776	54.085	13.36888889	2013-07-21 06:10:04	1
358982232892915712	51.04375489	13.73535633	2013-07-21 06:10:08	7
358982236051226625	49.7134124	10.2202599	2013-07-21 06:10:09	1
358982252128399360	51.54954955	9.93857586	2013-07-21 06:10:13	1
358982253126234113	52.263042	9.030987	2013-07-21 06:10:13	1
358982269492822016	48.3841371	11.7538561	2013-07-21 06:10:17	1
358982274496204800	48.1141706	11.5308838	2013-07-21 06:10:18	2
358984548052242433	54.07239488	9.96584438	2013-07-21 06:19:20	5
358984563181101056	48.25509148	11.65659321	2013-07-21 06:19:24	1
358984568033902594	51.72934661	8.73771101	2013-07-21 06:19:25	1
358984588305395712	52.50690968	13.43608618	2013-07-21 06:19:30	1
358984602313953280	48.17309052	11.54658794	2013-07-21 06:19:33	1
358984614141890563	53.548383	9.977927	2013-07-21 06:19:36	7
358984616868188161	52.52314094	13.39917898	2013-07-21 06:19:36	1
358984620320522240	52.34444874	10.45668639	2013-07-21 06:19:37	1
358984632831709184	51.531693	7.416129	2013-07-21 06:19:40	1
358984642185031680	51.51349998	7.4663043	2013-07-21 06:19:42	1
358984648367407104	52.5238405	13.1472197	2013-07-21 06:19:44	3
358984651261489152	48.1492361	11.65372331	2013-07-21 06:19:45	1
358984655212515330	50.09014927	8.605299	2013-07-21 06:19:46	1
358984664481923073	52.387139	13.116468	2013-07-21 06:19:48	1
358984671096340481	50.641622	13.842844	2013-07-21 06:19:49	1
358984678033747969	49.12279729	8.59905578	2013-07-21 06:19:51	1
358984693972492288	49.640017	11.792346	2013-07-21 06:19:55	7
358984704344588288	47.97343	7.82655	2013-07-21 06:19:57	1
358984704881852416	51.42334	7.821388	2013-07-21 06:19:57	1
358984704541724672	48.25508569	11.65661283	2013-07-21 06:19:57	1
358984720866357248	48.07884951	11.67206168	2013-07-21 06:20:01	1
358987094116405249	48.70937638	9.19648045	2013-07-21 06:29:27	1
358987095550861313	48.7744096	8.9006483	2013-07-21 06:29:27	1
358987101594861568	50.9430634	6.9603618	2013-07-21 06:29:29	1
358987115037982720	51.14542113	7.36416684	2013-07-21 06:29:32	7
358987118816665601	51.72935785	8.73771201	2013-07-21 06:29:33	2
358987118950887424	50.86630011	6.70427746	2013-07-21 06:29:33	2
358987136051060737	47.61163093	13.0422217	2013-07-21 06:29:37	1
358987137510686722	49.7854	11.0332	2013-07-21 06:29:37	2
358987149980360704	51.70414811	7.37523895	2013-07-21 06:29:41	1
358987151855190017	52.5541504	13.46361637	2013-07-21 06:29:41	1
358987154464059392	51.1642	10.4542	2013-07-21 06:29:41	1
358987159316860929	51.54663304	7.81202555	2013-07-21 06:29:43	1
358987161950896128	51.50133757	7.1397078	2013-07-21 06:29:43	1
358987161602756609	51.98540592	14.20733933	2013-07-21 06:29:43	1
358987162739408897	52.5161	13.377	2013-07-21 06:29:43	1
358987164266151937	48.9351835	9.5250927	2013-07-21 06:29:44	1
358987167248302080	52.4424447	13.3408888	2013-07-21 06:29:44	2
358987167688687616	52.54053127	13.38617209	2013-07-21 06:29:45	1
358987177784385537	51.5166	7.4583	2013-07-21 06:29:47	2
358987178606465025	52.381905	13.1199934	2013-07-21 06:29:47	2
358987179420160000	52.387139	13.116468	2013-07-21 06:29:47	1
358987189994008576	50.086791	14.420695	2013-07-21 06:29:50	1
358987190950297600	50.112	8.6834	2013-07-21 06:29:50	5
358987199989047298	48.1364	11.5775	2013-07-21 06:29:52	2
358987207266152450	53.0750852	8.8115984	2013-07-21 06:29:54	2
358989599038656512	51.225566	6.77238464	2013-07-21 06:39:24	1
358989600754520064	53.371212	7.17795	2013-07-21 06:39:25	1
358989646627217408	48.10312798	11.59135711	2013-07-21 06:39:36	7
358989649319981056	49.3885731	10.16684133	2013-07-21 06:39:36	6
358989659944128512	51.32310578	6.74113582	2013-07-21 06:39:39	1
358989660556517376	49.99877216	8.66593569	2013-07-21 06:39:39	1
358989667653259264	48.45782667	10.02876219	2013-07-21 06:39:41	1
358989676755308544	49.9391752	11.5578457	2013-07-21 06:39:43	7
358989683822305280	49.50709361	11.28518256	2013-07-21 06:39:44	1
358989693712474112	50.899522	11.5983427	2013-07-21 06:39:47	1
358989700314308608	51.70415105	7.37517483	2013-07-21 06:39:48	1
358989743276560384	49.62065489	6.54306177	2013-07-21 06:39:59	1
358989751837159424	52.45741811	13.56863674	2013-07-21 06:40:01	7
358989761517592576	54.085	13.36888889	2013-07-21 06:40:03	1
358989768991834112	54.35423128	10.07135594	2013-07-21 06:40:05	5
358989789439086592	51.389153	7.002196	2013-07-21 06:40:10	1
358989795055251456	48.51653404	9.06740096	2013-07-21 06:40:11	1
358989801543827456	52.2850932	7.4733854	2013-07-21 06:40:13	1
358992616567738368	51.18194609	7.10298985	2013-07-21 06:51:24	1
358992622318153728	51.51964214	7.72654293	2013-07-21 06:51:25	1
358992641427378176	48.4040501	11.7532783	2013-07-21 06:51:30	7
358992661656924160	49.32179135	12.13592106	2013-07-21 06:51:34	1
358992664592519168	48.11884741	11.48723663	2013-07-21 06:51:35	1
358992681294249985	49.61122296	11.00969649	2013-07-21 06:51:39	1
358992681457827840	49.41362944	8.70865976	2013-07-21 06:51:39	1
358992689921921025	53.4445781	9.0017266	2013-07-21 06:51:41	1
358992713045131264	48.114161	11.5308923	2013-07-21 06:51:47	7
358992713208700928	50.7761091	6.0747561	2013-07-21 06:51:47	5
358992737728614400	50.08326535	14.43554163	2013-07-21 06:51:53	5
358992751469146112	49.20634842	6.96103478	2013-07-21 06:51:56	5
358992754866544640	48.1674937	11.54914262	2013-07-21 06:51:57	1
358992755105607681	49.41362723	8.70865437	2013-07-21 06:51:57	1
358992756514885632	52.50787869	13.32490146	2013-07-21 06:51:57	1
358992777469628418	52.4027434	9.7830119	2013-07-21 06:52:02	1
358995145187790849	52.5121652	13.5909717	2013-07-21 07:01:27	7
358995150061580288	49.48391186	8.46293485	2013-07-21 07:01:28	1
358995156751495169	54.905778	8.305124	2013-07-21 07:01:30	1
358995163101659136	49.77403323	8.47145308	2013-07-21 07:01:31	1
358995172576608257	51.46673051	6.73315265	2013-07-21 07:01:33	1
358995176145952768	53.55105215	10.02325925	2013-07-21 07:01:34	1
358995178528325633	48.3535507	11.7885979	2013-07-21 07:01:35	1
358995180726140929	51.14090711	6.38560807	2013-07-21 07:01:35	1
358995186543640576	48.16805556	12.24861111	2013-07-21 07:01:36	1
358995206340739072	50.915234	6.96645	2013-07-21 07:01:41	1
358995211659132928	52.15099932	11.64995389	2013-07-21 07:01:42	1
358995225479352321	52.41786979	13.44670114	2013-07-21 07:01:46	1
358995230516707330	52.50763431	13.36316924	2013-07-21 07:01:47	1
358995242575339520	48.93554893	8.9599222	2013-07-21 07:01:50	1
358995242764500992	53.5510654	10.02327716	2013-07-21 07:01:50	1
358995244232081408	51.2421235	9.4289006	2013-07-21 07:01:50	1
358995243288367104	53.5444929	9.9014724	2013-07-21 07:01:50	1
358995252268376064	50.9620986	11.03175252	2013-07-21 07:01:52	1
358995254294216704	51.45669239	7.47734467	2013-07-21 07:01:53	3
358995270895271936	50.08972249	14.40668106	2013-07-21 07:01:57	1
358995274779201539	47.57596171	10.73665462	2013-07-21 07:01:57	1
358995282601582592	51.6774771	6.1638927	2013-07-21 07:01:59	1
358995290998599680	50.449206	12.467461	2013-07-21 07:02:01	1
358997798223503360	50.05207733	8.50427068	2013-07-21 07:11:59	1
358997816149958656	49.55013275	10.24078178	2013-07-21 07:12:03	1
358997818544889857	51.28133992	7.17111968	2013-07-21 07:12:04	1
358997833628012544	51.6774771	6.1638928	2013-07-21 07:12:08	1
358997844591931392	50.9214056	6.95954919	2013-07-21 07:12:10	1
358997860152393731	52.5087939	13.5057464	2013-07-21 07:12:14	5
358997875419643904	49.29367143	8.64975314	2013-07-21 07:12:18	1
358997879001579521	51.18918919	6.41086969	2013-07-21 07:12:18	7
358997879857233921	49.32177858	12.13597765	2013-07-21 07:12:19	2
358997918516129792	49.30866051	15.01442206	2013-07-21 07:12:28	1
358997941819699200	50.07269494	14.41372656	2013-07-21 07:12:33	1
358997945489686529	53.42278136	10.02953573	2013-07-21 07:12:34	1
358997954796855296	51.21046669	7.62473142	2013-07-21 07:12:36	2
359000565516206080	48.1141797	11.5309265	2013-07-21 07:22:59	5
359000591525101568	50.94346077	6.95843352	2013-07-21 07:23:05	1
359000597451640834	50.73740575	7.10238218	2013-07-21 07:23:06	1
359000601289424896	49.443936	7.7918234	2013-07-21 07:23:07	5
359000613352263680	52.22235649	7.01010001	2013-07-21 07:23:10	1
359000675243401216	51.28135681	7.17112008	2013-07-21 07:23:25	1
359000699096403968	52.47600297	13.34015612	2013-07-21 07:23:31	1
359000700287586304	52.12703407	9.30596994	2013-07-21 07:23:31	1
359000721854693376	52.43534086	9.75343516	2013-07-21 07:23:36	1
359000732285927424	54.2897259	9.6581417	2013-07-21 07:23:39	1
359000747985215488	51.3272463	14.9617913	2013-07-21 07:23:42	1
359000758353539072	49.83801614	9.15737541	2013-07-21 07:23:45	1
359000765035081728	51.22811915	6.76272869	2013-07-21 07:23:46	1
359000773604028416	52.5238376	13.1472526	2013-07-21 07:23:48	1
359002876976181250	53.46045337	9.94358979	2013-07-21 07:32:10	1
359002883645124608	48.66598035	9.37500948	2013-07-21 07:32:12	6
359002892465750018	48.51669338	9.06751283	2013-07-21 07:32:14	1
359002895720517632	51.30686048	9.52458751	2013-07-21 07:32:15	1
359002896299335680	49.7963667	9.9401505	2013-07-21 07:32:15	1
359002897154965504	51.1990156	6.37877049	2013-07-21 07:32:15	1
359002928318660608	52.53522	13.2720721	2013-07-21 07:32:22	1
359002939999784961	50.62079331	6.96150052	2013-07-21 07:32:25	1
359002952297488384	49.7201782	8.6106376	2013-07-21 07:32:28	2
359002954818260993	52.5293341	13.4331516	2013-07-21 07:32:29	2
359002953513852928	50.0588426	14.2826428	2013-07-21 07:32:29	1
359002961562714112	48.1620744	11.4809942	2013-07-21 07:32:30	7
359002978079883264	49.32170533	12.13582652	2013-07-21 07:32:34	1
359002984283258882	49.13757294	9.22673148	2013-07-21 07:32:36	1
359002994005655555	53.673499	10.142573	2013-07-21 07:32:38	1
359003001291157504	52.166696	8.631378	2013-07-21 07:32:40	3
359003003765788672	48.67695228	9.34520914	2013-07-21 07:32:40	1
359005348360761345	50.08438	14.42043	2013-07-21 07:41:59	6
359005354719313923	49.79283192	9.93880749	2013-07-21 07:42:01	1
359005361220493313	50.0588799	14.2828405	2013-07-21 07:42:03	1
359005368543744000	52.50391041	13.33139852	2013-07-21 07:42:04	1
359005370708013056	48.83516076	9.19803719	2013-07-21 07:42:05	1
359005400022020096	49.37831962	6.67969838	2013-07-21 07:42:12	2
359005411950608384	50.1223938	8.8274307	2013-07-21 07:42:14	1
359005460407390209	48.72396383	11.18866066	2013-07-21 07:42:26	1
359005462668120065	50.08825	14.42531	2013-07-21 07:42:26	6
359005465256022016	50.94236712	6.95739269	2013-07-21 07:42:27	1
359005475615944704	51.47159169	7.21201344	2013-07-21 07:42:30	1
359005483463487488	48.1001386	11.5336952	2013-07-21 07:42:31	1
359005486181396481	51.926728	7.6749655	2013-07-21 07:42:32	1
359005489843027968	49.24150804	8.26924696	2013-07-21 07:42:33	6
359005494603558912	50.5673676	7.4986725	2013-07-21 07:42:34	1
359005504292388865	48.9406587	8.4050472	2013-07-21 07:42:36	1
359005516603088896	48.13820539	11.4815972	2013-07-21 07:42:39	1
359005543559483392	52.52180924	13.4126544	2013-07-21 07:42:46	1
359007921448824832	47.66463253	9.48111618	2013-07-21 07:52:13	2
359007923818598402	53.95517646	14.1718483	2013-07-21 07:52:13	1
359007929602543620	51.14778102	6.44815796	2013-07-21 07:52:15	1
359007947331878913	49.985198	9.8065798	2013-07-21 07:52:19	7
